Analysis name: SLA_Madison
Column conditions: None
Row conditions: Block, Procedure[Trial], Procedure[Block], SubTrial, Sex, Age, Procedure[SubTrial], Response.RESP, Response.RT, Running[SubTrial], GambleOutcome, GambleAmount, Amount1, Amount2, Certain
Statistics: BothBlockInstructions.RT:Mean
Filters: None
Data file: SLA_v1a_withpractice_FriendNew_8_11_16_ORDER2-029-1
File does not have data alterations.
Block	Procedure[Trial]	Procedure[Block]	SubTrial	Sex	Age	Procedure[SubTrial]	Response.RESP	Response.RT	Running[SubTrial]	GambleOutcome	GambleAmount	Amount1	Amount2	Certain	Stats	
3	Both1	BothTask	8	female	20	LABothMixed	2	324	List11	lost	-$1.25	$2.00	-$1.25	$0.00	Mean BothBlockInstructions.RT	45252.00
3	Both1	BothTask	9	female	20	LABothMixed	1	754	List11	won	$4.00	$4.00	-$1.00	$0.00	Mean BothBlockInstructions.RT	45252.00
3	Both1	BothTask	10	female	20	LABothMixed	2	423	List11	lost	-$13.00	$8.00	-$13.00	$0.00	Mean BothBlockInstructions.RT	45252.00
3	Both1	BothTask	11	female	20	LABothMixed	1	1309	List11	won	$8.00	$8.00	-$2.00	$0.00	Mean BothBlockInstructions.RT	45252.00
3	Both1	BothTask	12	female	20	LABothMixed	2	315	List11	lost	-$12.00	$6.00	-$12.00	$0.00	Mean BothBlockInstructions.RT	45252.00
3	Both1	BothTask	13	female	20	LABothMixed	2	119	List11	lost	-$9.00	$12.00	-$9.00	$0.00	Mean BothBlockInstructions.RT	45252.00
3	Both1	BothTask	14	female	20	LABothMixed	2	572	List11	won	$6.00	$6.00	-$9.00	$0.00	Mean BothBlockInstructions.RT	45252.00
3	Both1	BothTask	15	female	20	LABothGain	1	1074	List11	won	$3.25	$3.25	$0.00	$1.00	Mean BothBlockInstructions.RT	45252.00
3	Both1	BothTask	16	female	20	LABothGain	2	1681	List11	won	$7.00	$7.00	$0.00	$3.00	Mean BothBlockInstructions.RT	45252.00
3	Both1	BothTask	17	female	20	LABothMixed	2	462	List11	lost	-$7.00	$8.00	-$7.00	$0.00	Mean BothBlockInstructions.RT	45252.00
3	Both1	BothTask	18	female	20	LABothGain		0	List11	won	$25.00	$25.00	$0.00	$9.00	Mean BothBlockInstructions.RT	45252.00
3	Both1	BothTask	19	female	20	LABothGain	1	1090	List11	lost	$0.00	$8.00	$0.00	$4.25	Mean BothBlockInstructions.RT	45252.00
3	Both1	BothTask	20	female	20	LABothMixed	2	991	List11	lost	-$8.75	$10.00	-$8.75	$0.00	Mean BothBlockInstructions.RT	45252.00
3	Both1	BothTask	21	female	20	LABothMixed	2	381	List11	won	$4.00	$4.00	-$8.00	$0.00	Mean BothBlockInstructions.RT	45252.00
3	Both1	BothTask	22	female	20	LABothGain	2	410	List11	lost	$0.00	$17.00	$0.00	$9.00	Mean BothBlockInstructions.RT	45252.00
3	Both1	BothTask	23	female	20	LABothMixed	2	744	List11	won	$12.00	$12.00	-$18.00	$0.00	Mean BothBlockInstructions.RT	45252.00
3	Both1	BothTask	24	female	20	LABothGain	2	453	List11	won	$10.00	$10.00	$0.00	$6.00	Mean BothBlockInstructions.RT	45252.00
3	Both1	BothTask	25	female	20	LABothGain		0	List11	lost	$0.00	$13.00	$0.00	$6.00	Mean BothBlockInstructions.RT	45252.00
3	Both1	BothTask	26	female	20	LABothMixed	2	312	List11	lost	-$15.75	$9.00	-$15.75	$0.00	Mean BothBlockInstructions.RT	45252.00
