Analysis name: SLA_Madison
Column conditions: None
Row conditions: Block, Procedure[Trial], Procedure[Block], SubTrial, Sex, Age, Procedure[SubTrial], Response.RESP, Response.RT, Running[SubTrial], GambleOutcome, GambleAmount, Amount1, Amount2, Certain
Statistics: BothBlockInstructions.RT:Mean
Filters: None
Data file: SLA_v1a_withpractice_FriendNew_8_11_16_ORDER2-16-1
File does not have data alterations.
Block	Procedure[Trial]	Procedure[Block]	SubTrial	Sex	Age	Procedure[SubTrial]	Response.RESP	Response.RT	Running[SubTrial]	GambleOutcome	GambleAmount	Amount1	Amount2	Certain	Stats	
3	Both1	BothTask	24	female	19	LABothGain	1	694	List11	won	$10.00	$10.00	$0.00	$6.00	Mean BothBlockInstructions.RT	1246.00
3	Both1	BothTask	25	female	19	LABothGain	2	781	List11	lost	$0.00	$13.00	$0.00	$6.00	Mean BothBlockInstructions.RT	1246.00
3	Both1	BothTask	26	female	19	LABothMixed	2	539	List11	lost	-$15.75	$9.00	-$15.75	$0.00	Mean BothBlockInstructions.RT	1246.00
3	Both1	BothTask	27	female	19	LABothMixed	2	400	List11	won	$5.00	$5.00	-$8.13	$0.00	Mean BothBlockInstructions.RT	1246.00
3	Both1	BothTask	28	female	19	LABothMixed	1	940	List11	won	$4.00	$4.00	-$4.00	$0.00	Mean BothBlockInstructions.RT	1246.00
3	Both1	BothTask	29	female	19	LABothGain	1	922	List11	won	$4.00	$4.00	$0.00	$2.25	Mean BothBlockInstructions.RT	1246.00
3	Both1	BothTask	30	female	19	LABothMixed	2	680	List11	lost	-$5.00	$5.00	-$5.00	$0.00	Mean BothBlockInstructions.RT	1246.00
3	Both2	BothTask	1	female	19	LABothGain	1	890	List12	lost	$0.00	$30.00	$0.00	$12.00	Mean BothBlockInstructions.RT	1246.00
3	Both2	BothTask	2	female	19	LABothMixed	1	607	List12	lost	-$6.00	$12.00	-$6.00	$0.00	Mean BothBlockInstructions.RT	1246.00
3	Both2	BothTask	3	female	19	LABothMixed	2	692	List12	won	$4.00	$4.00	-$5.00	$0.00	Mean BothBlockInstructions.RT	1246.00
3	Both2	BothTask	4	female	19	LABothGain	2	794	List12	lost	$0.00	$17.00	$0.00	$10.00	Mean BothBlockInstructions.RT	1246.00
3	Both2	BothTask	5	female	19	LABothMixed	1	768	List12	won	$2.00	$2.00	-$3.25	$0.00	Mean BothBlockInstructions.RT	1246.00
3	Both2	BothTask	6	female	19	LABothMixed	2	646	List12	lost	-$6.00	$6.00	-$6.00	$0.00	Mean BothBlockInstructions.RT	1246.00
3	Both2	BothTask	7	female	19	LABothMixed	1	731	List12	won	$6.00	$6.00	-$4.50	$0.00	Mean BothBlockInstructions.RT	1246.00
3	Both2	BothTask	8	female	19	LABothMixed	1	393	List12	lost	-$2.00	$4.00	-$2.00	$0.00	Mean BothBlockInstructions.RT	1246.00
3	Both2	BothTask	9	female	19	LABothGain	1	687	List12	won	$4.00	$4.00	$0.00	$2.00	Mean BothBlockInstructions.RT	1246.00
3	Both2	BothTask	10	female	19	LABothMixed	1	597	List12	won	$9.00	$9.00	-$4.50	$0.00	Mean BothBlockInstructions.RT	1246.00
3	Both2	BothTask	11	female	19	LABothMixed	2	747	List12	lost	-$24.00	$12.00	-$24.00	$0.00	Mean BothBlockInstructions.RT	1246.00
3	Both2	BothTask	12	female	19	LABothGain	1	816	List12	won	$22.00	$22.00	$0.00	$10.00	Mean BothBlockInstructions.RT	1246.00
3	Both2	BothTask	13	female	19	LABothMixed	2	453	List12	won	$4.00	$4.00	-$7.00	$0.00	Mean BothBlockInstructions.RT	1246.00
3	Both2	BothTask	14	female	19	LABothMixed	1	634	List12	won	$2.00	$2.00	-$0.75	$0.00	Mean BothBlockInstructions.RT	1246.00
3	Both2	BothTask	15	female	19	LABothMixed	2	785	List12	lost	-$2.25	$2.00	-$2.25	$0.00	Mean BothBlockInstructions.RT	1246.00
3	Both2	BothTask	16	female	19	LABothMixed	2	614	List12	lost	-$9.38	$5.00	-$9.38	$0.00	Mean BothBlockInstructions.RT	1246.00
3	Both2	BothTask	17	female	19	LABothMixed	2	779	List12	lost	-$15.00	$8.00	-$15.00	$0.00	Mean BothBlockInstructions.RT	1246.00
3	Both2	BothTask	18	female	19	LABothMixed	1	577	List12	won	$8.00	$8.00	-$5.00	$0.00	Mean BothBlockInstructions.RT	1246.00
3	Both2	BothTask	19	female	19	LABothMixed	2	679	List12	won	$10.00	$10.00	-$13.75	$0.00	Mean BothBlockInstructions.RT	1246.00
3	Both2	BothTask	20	female	19	LABothGain	1	572	List12	lost	$0.00	$8.00	$0.00	$3.00	Mean BothBlockInstructions.RT	1246.00
3	Both2	BothTask	21	female	19	LABothMixed	1	769	List12	won	$8.00	$8.00	-$6.00	$0.00	Mean BothBlockInstructions.RT	1246.00
3	Both2	BothTask	22	female	19	LABothGain	1	768	List12	won	$13.00	$13.00	$0.00	$5.00	Mean BothBlockInstructions.RT	1246.00
3	Both2	BothTask	23	female	19	LABothGain	2	917	List12	won	$24.00	$24.00	$0.00	$12.00	Mean BothBlockInstructions.RT	1246.00
3	Both2	BothTask	24	female	19	LABothMixed	2	666	List12	lost	-$18.00	$9.00	-$18.00	$0.00	Mean BothBlockInstructions.RT	1246.00
3	Both2	BothTask	25	female	19	LABothGain	2	1023	List12	lost	$0.00	$7.00	$0.00	$4.00	Mean BothBlockInstructions.RT	1246.00
3	Both2	BothTask	26	female	19	LABothMixed	1	629	List12	lost	-$3.75	$10.00	-$3.75	$0.00	Mean BothBlockInstructions.RT	1246.00
3	Both2	BothTask	27	female	19	LABothMixed	1	875	List12	won	$5.00	$5.00	-$3.13	$0.00	Mean BothBlockInstructions.RT	1246.00
3	Both2	BothTask	28	female	19	LABothMixed	2	648	List12	lost	-$15.00	$12.00	-$15.00	$0.00	Mean BothBlockInstructions.RT	1246.00
3	Both2	BothTask	29	female	19	LABothMixed	2	701	List12	lost	-$10.50	$6.00	-$10.50	$0.00	Mean BothBlockInstructions.RT	1246.00
3	Both2	BothTask	30	female	19	LABothGain	2	883	List12	won	$11.00	$11.00	$0.00	$6.00	Mean BothBlockInstructions.RT	1246.00
3	Both3	BothTask	1	female	19	LABothMixed	2	895	List13	won	$9.00	$9.00	-$11.25	$0.00	Mean BothBlockInstructions.RT	1246.00
3	Both3	BothTask	2	female	19	LABothMixed	2	693	List13	won	$6.00	$6.00	-$7.50	$0.00	Mean BothBlockInstructions.RT	1246.00
3	Both3	BothTask	3	female	19	LABothMixed	2	683	List13	lost	-$21.00	$12.00	-$21.00	$0.00	Mean BothBlockInstructions.RT	1246.00
3	Both3	BothTask	4	female	19	LABothGain	2	832	List13	won	$19.00	$19.00	$0.00	$8.00	Mean BothBlockInstructions.RT	1246.00
3	Both3	BothTask	5	female	19	LABothGain	1	718	List13	lost	$0.00	$12.00	$0.00	$5.00	Mean BothBlockInstructions.RT	1246.00
3	Both3	BothTask	6	female	19	LABothMixed	2	548	List13	lost	-$13.50	$9.00	-$13.50	$0.00	Mean BothBlockInstructions.RT	1246.00
3	Both3	BothTask	7	female	19	LABothMixed	2	697	List13	won	$10.00	$10.00	-$16.25	$0.00	Mean BothBlockInstructions.RT	1246.00
3	Both3	BothTask	8	female	19	LABothMixed	1	670	List13	lost	-$3.00	$6.00	-$3.00	$0.00	Mean BothBlockInstructions.RT	1246.00
3	Both3	BothTask	9	female	19	LABothMixed	1	843	List13	lost	-$12.00	$12.00	-$12.00	$0.00	Mean BothBlockInstructions.RT	1246.00
3	Both3	BothTask	10	female	19	LABothMixed	2	777	List13	won	$5.00	$5.00	-$6.88	$0.00	Mean BothBlockInstructions.RT	1246.00
3	Both3	BothTask	11	female	19	LABothMixed	2	663	List13	lost	-$2.75	$2.00	-$2.75	$0.00	Mean BothBlockInstructions.RT	1246.00
3	Both3	BothTask	12	female	19	LABothMixed	1	700	List13	lost	-$3.00	$12.00	-$3.00	$0.00	Mean BothBlockInstructions.RT	1246.00
