Analysis name: SLA_Madison																
Column conditions: None																
"Row conditions: Block, Procedure[Trial], Procedure[Block], SubTrial, Sex, Age, Procedure[SubTrial], Response.RESP, Response.RT, Running[SubTrial], GambleOutcome, GambleAmount, Amount1, Amount2, Certain"																
Statistics: BothBlockInstructions.RT:Mean																
Filters: None																
Data file: SLA_v1a_withpractice_Other_8_11_16A_ORDER2-21-1																
File does not have data alterations.																
Block	Procedure[Trial]	Procedure[Block]	SubTrial	Sex	Age	Procedure[SubTrial]	Response.RESP	Response.RT	Running[SubTrial]	GambleOutcome	GambleAmount	Amount1	Amount2	Certain	Stats	
2	Self3	SelfTask	13	male	18	LASelfMixed	2	35	List6	won	$2.00 	$2.00 	($1.75)	$0.00 	Mean BothBlockInstructions.RT	N/A
2	Self3	SelfTask	14	male	18	LASelfMixed	2	112	List6	lost	($11.25)	$10.00 	($11.25)	$0.00 	Mean BothBlockInstructions.RT	N/A
2	Self3	SelfTask	15	male	18	LASelfGain	1	46	List6	lost	$0.00 	$5.00 	$0.00 	$3.00 	Mean BothBlockInstructions.RT	N/A
2	Self3	SelfTask	16	male	18	LASelfMixed	1	203	List6	won	$9.00 	$9.00 	($2.25)	$0.00 	Mean BothBlockInstructions.RT	N/A
2	Self3	SelfTask	17	male	18	LASelfMixed	2	17	List6	lost	($11.00)	$8.00 	($11.00)	$0.00 	Mean BothBlockInstructions.RT	N/A
2	Self3	SelfTask	18	male	18	LASelfMixed	2	143	List6	won	$4.00 	$4.00 	($3.00)	$0.00 	Mean BothBlockInstructions.RT	N/A
2	Self3	SelfTask	19	male	18	LASelfMixed	1	108	List6	won	$6.00 	$6.00 	($1.50)	$0.00 	Mean BothBlockInstructions.RT	N/A
2	Self3	SelfTask	20	male	18	LASelfMixed	2	50	List6	lost	($13.50)	$9.00 	($13.50)	$0.00 	Mean BothBlockInstructions.RT	N/A
2	Self3	SelfTask	21	male	18	LASelfMixed	2	168	List6	lost	($5.63)	$5.00 	($5.63)	$0.00 	Mean BothBlockInstructions.RT	N/A
2	Self3	SelfTask	22	male	18	LASelfMixed	1	30	List6	lost	($3.00)	$6.00 	($3.00)	$0.00 	Mean BothBlockInstructions.RT	N/A
2	Self3	SelfTask	23	male	18	LASelfMixed	2	148	List6	won	$10.00 	$10.00 	($16.25)	$0.00 	Mean BothBlockInstructions.RT	N/A
2	Self3	SelfTask	24	male	18	LASelfMixed	1	121	List6	won	$5.00 	$5.00 	($2.50)	$0.00 	Mean BothBlockInstructions.RT	N/A
2	Self3	SelfTask	25	male	18	LASelfGain	1	39	List6	lost	$0.00 	$28.00 	$0.00 	$13.00 	Mean BothBlockInstructions.RT	N/A
2	Self3	SelfTask	26	male	18	LASelfMixed	2	53	List6	won	$10.00 	$10.00 	($6.25)	$0.00 	Mean BothBlockInstructions.RT	N/A
2	Self3	SelfTask	27	male	18	LASelfGain	1	26	List6	lost	$0.00 	$12.00 	$0.00 	$5.00 	Mean BothBlockInstructions.RT	N/A
2	Self3	SelfTask	28	male	18	LASelfMixed	1	247	List6	lost	($12.00)	$12.00 	($12.00)	$0.00 	Mean BothBlockInstructions.RT	N/A
2	Self3	SelfTask	29	male	18	LASelfMixed	2	157	List6	won	$4.00 	$4.00 	($6.00)	$0.00 	Mean BothBlockInstructions.RT	N/A
2	Self3	SelfTask	30	male	18	LASelfMixed	2	42	List6	won	$6.00 	$6.00 	($7.50)	$0.00 	Mean BothBlockInstructions.RT	N/A
3	Both1	BothTask	1	male	18	LABothMixed	2	1472	List11	won	$8.00 	$8.00 	($9.00)	$0.00 	Mean BothBlockInstructions.RT	1200
3	Both1	BothTask	2	male	18	LABothMixed	2	102	List11	lost	($3.75)	$2.00 	($3.75)	$0.00 	Mean BothBlockInstructions.RT	1200
3	Both1	BothTask	3	male	18	LABothGain	1	91	List11	won	$12.00 	$12.00 	$0.00 	$4.00 	Mean BothBlockInstructions.RT	1200
3	Both1	BothTask	4	male	18	LABothGain	1	25	List11	lost	$0.00 	$22.00 	$0.00 	$13.00 	Mean BothBlockInstructions.RT	1200
3	Both1	BothTask	5	male	18	LABothMixed	2	118	List11	lost	($4.38)	$5.00 	($4.38)	$0.00 	Mean BothBlockInstructions.RT	1200
3	Both1	BothTask	6	male	18	LABothMixed	2	116	List11	lost	($18.75)	$10.00 	($18.75)	$0.00 	Mean BothBlockInstructions.RT	1200
3	Both1	BothTask	7	male	18	LABothMixed	2	25	List11	won	$9.00 	$9.00 	($9.00)	$0.00 	Mean BothBlockInstructions.RT	1200
3	Both1	BothTask	8	male	18	LABothMixed	2	159	List11	lost	($1.25)	$2.00 	($1.25)	$0.00 	Mean BothBlockInstructions.RT	1200
3	Both1	BothTask	9	male	18	LABothMixed	1	469	List11	won	$4.00 	$4.00 	($1.00)	$0.00 	Mean BothBlockInstructions.RT	1200
3	Both1	BothTask	10	male	18	LABothMixed	2	195	List11	lost	($13.00)	$8.00 	($13.00)	$0.00 	Mean BothBlockInstructions.RT	1200
3	Both1	BothTask	11	male	18	LABothMixed	1	185	List11	won	$8.00 	$8.00 	($2.00)	$0.00 	Mean BothBlockInstructions.RT	1200
3	Both1	BothTask	12	male	18	LABothMixed	2	13	List11	lost	($12.00)	$6.00 	($12.00)	$0.00 	Mean BothBlockInstructions.RT	1200
3	Both1	BothTask	13	male	18	LABothMixed	2	163	List11	lost	($9.00)	$12.00 	($9.00)	$0.00 	Mean BothBlockInstructions.RT	1200
3	Both1	BothTask	14	male	18	LABothMixed	2	145	List11	won	$6.00 	$6.00 	($9.00)	$0.00 	Mean BothBlockInstructions.RT	1200
3	Both1	BothTask	15	male	18	LABothGain	1	119	List11	won	$3.25 	$3.25 	$0.00 	$1.00 	Mean BothBlockInstructions.RT	1200
3	Both1	BothTask	16	male	18	LABothGain	1	28	List11	won	$7.00 	$7.00 	$0.00 	$3.00 	Mean BothBlockInstructions.RT	1200
3	Both1	BothTask	17	male	18	LABothMixed	2	153	List11	lost	($7.00)	$8.00 	($7.00)	$0.00 	Mean BothBlockInstructions.RT	1200
3	Both1	BothTask	18	male	18	LABothGain	1	15	List11	won	$25.00 	$25.00 	$0.00 	$9.00 	Mean BothBlockInstructions.RT	1200
3	Both1	BothTask	19	male	18	LABothGain	2	53	List11	lost	$0.00 	$8.00 	$0.00 	$4.25 	Mean BothBlockInstructions.RT	1200
3	Both1	BothTask	20	male	18	LABothMixed	2	42	List11	lost	($8.75)	$10.00 	($8.75)	$0.00 	Mean BothBlockInstructions.RT	1200
